voltage,packet_loss,response_time,sensor_health,system_health_percent
5.2483570765056164,0.07974379176079513,103.53535980402512,0.8141770965125338,84.40321987471805
4.930867849414407,0.08561309201728402,105.29107191612623,0.8258941221850422,78.03527083057219
5.323844269050346,0.1395874428372129,103.0520936584061,0.9818381858114906,76.3355609988221
5.761514928204012,0.09986298380220834,88.80976942892462,0.7241229256068025,81.57822094218699
4.882923312638332,0.07447969205160766,98.94361928614627,0.8779634574469662,85.31552537505223
4.88293152152541,0.06139720055123171,103.28408181828078,0.8257792117009883,75.3251600880053
5.789606407753696,0.04920268773591357,116.07849813779055,0.9171668500839962,78.62768381093542
5.383717364576454,0.15975847579588728,93.22015252629481,0.8876753411925146,71.21555528065532
4.765262807032524,0.1446770849055885,94.1270182092944,0.9030695515315279,81.77440904074108
5.2712800217929825,0.06790031683186704,114.61382053564397,0.8518832715017157,84.5317069526586
4.768291153593768,0.08644650153748705,109.96175522484789,0.7069024624799433,73.95084212193352
4.767135123214872,0.01566662506203225,100.11656339452719,0.9848001519791083,79.19892816238195
5.120981135783017,0.07219196231818374,81.12798264703788,0.9104112254143474,88.11173192535934
4.043359877671101,0.026401079501295117,95.75612545360602,0.83975713972316,77.57113667429954
4.137541083743484,0.04294830055138312,116.57779007023717,0.786709503835705,69.2677233530293
4.718856235379514,0.020700079674048837,101.12772755853138,0.8896947084589817,82.5474734257016
4.493584439832788,0.021540726895332547,83.29465714028467,0.8436973601778932,83.85841643447321
5.157123666297637,0.10888886599546639,141.56599406874307,0.8488342137879288,66.74086196909155
4.545987962239394,0.01890763619211769,136.4432237401228,0.7866223172785427,77.93777371137783
4.293848149332354,0.12548780152972858,117.65522294416719,0.8881574517118892,74.75860402902504
5.732824384460777,0.043559272938957484,112.21721753691203,0.7228675541109095,79.93321074693233
4.8871118497567325,0.06335212094922477,100.4066034960585,0.9165811842205903,82.52278771416135
5.033764102343962,0.15592362444851052,129.03289459322528,0.8400629398928844,71.09808540273433
4.287625906893272,0.1163412636923904,78.93787609662535,0.8313866341792424,81.95837889873674
4.727808637737409,0.0367313247626534,84.84603850996031,0.8057786051435906,79.52181969087934
5.055461294854933,0.02181120049351573,115.09691528346842,0.8287027074335253,85.96298120555213
4.424503211288848,0.02374297337104663,126.38442192203948,0.7317218083156087,71.6686769277376
5.187849009172836,0.133808022820416,93.43101166685089,0.8482463104048455,73.06892609145373
4.699680655040598,0.08362729141457527,72.39813010929038,0.8420039976842049,78.16087515022957
4.854153125103362,0.0580422022588297,98.72161851432135,0.7389444160738754,73.48779972756134
4.699146693885302,0.10968283639045057,106.55658999444073,0.8612621180002409,77.348286628995
5.926139092254469,0.0635143966757008,126.55792787174278,0.9419928290141152,78.46503887690194
4.993251387631033,0.04034916804136232,88.77692627772271,0.9717785868860802,85.81965034680388
4.47114453552205,0.05939371977975907,93.39172426901224,0.9523926318708869,82.15499845412656
5.411272456051594,0.03879751440329633,122.34291994165851,0.9851397577835441,77.88645827361675
4.389578175014488,0.04557682903713564,126.49532174796434,0.9225931295759939,79.90347771040821
5.104431797502378,0.09946453069317004,92.41369871507636,0.7688176741215992,72.32228069181441
4.0201649380601125,0.11337025624721417,85.39942888837714,0.7630197340120775,71.40796420905181
4.335906975550785,0.06422709407144502,104.91465836363503,0.8905116942411531,76.05818218267254
5.098430617934562,0.10406499504313657,87.16905921251062,0.819005532542095,80.54515461632911
5.369233289997705,0.027839122850783264,113.4616840621297,0.777385834684253,85.63386194618218
5.085684140594985,0.03047624051904184,87.1918299200455,0.9022454721180468,89.57452619027244
4.9421758588058795,0.009846765216998074,107.65558366543752,0.9178131552523074,84.6253918697688
4.849448152205356,0.05296469629172375,102.79836314003191,0.9774994612293405,82.60265643424583
4.260739004816286,0.023761142185081748,98.90622033839215,0.8767971478017342,80.78200132531728
4.640077895802646,0.0622811088747168,97.84723160203356,0.9038342041858503,89.23794002071276
4.769680614520106,0.12333102687716407,124.25598909921999,0.9573542165059332,70.93357286055293
5.528561113109458,0.13700702763907313,87.50886604598824,0.9720102067764438,84.39486299985215
5.1718091447842305,0.03242022833269889,78.61130564441365,0.9592679568208737,88.87132881671174
4.118479922318633,0.11495685391868468,90.69154322500262,0.7477647966736931,71.05984261078693
5.162041984697398,0.08156156811461925,102.91131956388125,0.7946849117830452,77.54755971988003
4.807458859791842,0.05605124230796899,79.35734671157508,0.7844624612937744,77.5440836174018
4.6615389998470205,0.07434123068566889,126.61177006290424,0.8034314958444337,71.55214211794902
5.305838144420434,0.11175270461999375,111.79361400337757,0.9648131425161748,86.94366845004332
5.515499761247975,0.1100775087046877,110.2628045189405,0.853776016188303,83.96034580201193
5.465640059558099,0.2513352104219501,77.44642855998941,0.7966735978752354,60.311378376643745
4.580391238388681,0.13627836037220956,80.73112451565655,0.8036739452183549,81.68458720128953
4.845393812074393,0.08620983595148216,110.46390215479812,0.9859448156051664,78.90621331942985
5.165631715701782,0.08853723487486835,98.92474407563047,0.8441678151147076,76.58394796502226
5.48777256356118,0.08134003586970397,94.1649157343009,0.9922941094464064,86.55072677868334
4.760412881077355,0.15283256418219252,62.16573713398639,0.9211462105172425,72.71774842113342
4.907170511668092,0.0793810336821075,84.0089610791837,0.8437855642762488,73.4377010655058
4.446832512996986,0.007135250779593577,99.91826159978783,0.7209381189004479,85.4749491021934
4.401896687959665,0.13525436863698936,98.64389865597173,0.8483300277828573,72.93373712204915
5.406262911197099,0.055940587602380486,120.86957164446677,0.8283682055057672,74.67886979558718
5.678120014285412,0.05268740829881392,111.65995286684102,0.9168204437701959,87.10580990392313
4.963994939209833,0.018850664185478812,104.27535490542378,0.8710396882495968,87.15002728583113
5.501766448946012,0.14338790456836684,130.9234385139469,0.702863677421746,68.16424624223126
5.180818012523817,0.12023780175731749,104.98294343803705,0.9887298985540197,77.1136256105667
4.677440122697438,0.030215145959098893,104.37640848836574,0.8374507623122105,83.4389854206833
5.1806978027542065,0.06656427566722038,109.8325851023346,0.9448659312373813,77.59182575345186
5.769018283232985,0.13343168364404298,118.22504909264134,0.9777509465357166,82.85395247587486
4.9820869804450245,0.06162960020468124,133.97530265222855,0.9628562454631331,77.42216954412707
5.782321827907003,0.07709005141202276,119.97131488290206,0.8995247397390657,75.43603282339035
3.6901274479551276,0.111026727624261,98.6461539650614,0.9917371414019525,68.85759342454365
5.410951252187612,0.05750843154043553,88.06808485651511,0.9878279666615648,93.83504051310678
5.043523534119085,0.08510597721628131,80.98826980555309,0.758764345128161,71.74429158104829
4.850496324767066,0.11099526485241684,83.36754047917977,0.7572116173189537,80.34806346542767
5.045880388267751,0.06330110543265635,81.75035693271475,0.7191387058952897,85.17072988080997
4.006215542699554,0.054596957858088185,107.56684293069705,0.9512999945186781,71.73299012552872
4.890164056081244,0.08318364705034378,91.3262120691118,0.7176120921449789,86.20185635543167
5.178556285755874,0.11490850551121529,104.298100175083,0.7970192791716078,78.4137838728383
5.738947022370758,0.13555492610006112,101.51169203898037,0.9522779361306601,89.04341537520818
4.740864890863176,0.19012123361590802,100.82522682087783,0.9615667773574625,70.98345010708867
4.595753198553406,0.12856851808526543,96.36511483941523,0.7565467145126139,72.4599947230854
4.749121478207732,0.10509893740696508,118.92014351150841,0.911773085213178,57.36272907708667
5.457701058851037,0.0878238875485183,89.88294664397182,0.8066910168160439,90.79472117790012
5.164375554829842,0.11654896205201545,91.25340167095632,0.907764861371947,73.84761209053094
4.735119898116481,0.10618534281480282,96.74029754069629,0.7291888072363911,75.43144927652872
5.256633716556678,0.08290160243769992,110.93042735477712,0.7448860085307376,81.28986271926371
5.04853877467402,0.06007124921486618,139.84293098261068,0.716509508809956,67.20831769208789
5.484322495266444,0.1467732499779133,149.98831189283317,0.7161826771993983,63.08739929588246
4.648973453061323,0.11092217636419004,92.22056268540408,0.8632485275340227,85.39193513495455
